,regiao,estado,municipio,coduf,codmun,codRegiaoSaude,nomeRegiaoSaude,data,semanaEpi,populacaoTCU2019,casosAcumulado,casosNovos,obitosAcumulado,obitosNovos,Recuperadosnovos,emAcompanhamentoNovos,interior/metropolitana
3100,Sul,SC,,42,,,,2022-01-19,3,7164788.0,1327487.0,12219,20308,13,,,
3101,Sul,SC,,42,,,,2022-01-20,3,7164788.0,1337991.0,10504,20319,11,,,
3102,Sul,SC,,42,,,,2022-01-21,3,7164788.0,1349546.0,11555,20338,19,,,
3103,Sul,SC,,42,,,,2022-01-22,3,7164788.0,1361502.0,11956,20361,23,,,
3104,Sul,SC,,42,,,,2022-01-23,4,7164788.0,1365317.0,3815,20372,11,,,
3105,Sul,SC,,42,,,,2022-01-24,4,7164788.0,1368213.0,2896,20384,12,,,
3106,Sul,SC,,42,,,,2022-01-25,4,7164788.0,1382762.0,14549,20418,34,,,
3107,Sul,SC,,42,,,,2022-01-26,4,7164788.0,1394287.0,11525,20447,29,,,
3108,Sul,SC,,42,,,,2022-01-27,4,7164788.0,1407597.0,13310,20474,27,,,
3109,Sul,SC,,42,,,,2022-01-28,4,7164788.0,1423561.0,15964,20514,40,,,
3110,Sul,SC,,42,,,,2022-01-29,4,7164788.0,1435746.0,12185,20542,28,,,
3111,Sul,SC,,42,,,,2022-01-30,5,7164788.0,1439607.0,3861,20550,8,,,
3112,Sul,SC,,42,,,,2022-01-31,5,7164788.0,1442511.0,2904,20579,29,,,
3113,Sul,SC,,42,,,,2022-02-01,5,7164788.0,1455023.0,12512,20629,50,,,
3114,Sul,SC,,42,,,,2022-02-02,5,7164788.0,1458544.0,3521,20664,35,,,
3115,Sul,SC,,42,,,,2022-02-03,5,7164788.0,1477548.0,19004,20690,26,,,
3116,Sul,SC,,42,,,,2022-02-04,5,7164788.0,1488428.0,10880,20732,42,,,
3117,Sul,SC,,42,,,,2022-02-05,5,7164788.0,1496869.0,8441,20764,32,,,
3118,Sul,SC,,42,,,,2022-02-06,6,7164788.0,1499449.0,2580,20778,14,,,
3119,Sul,SC,,42,,,,2022-02-07,6,7164788.0,1502015.0,2566,20805,27,,,
3120,Sul,SC,,42,,,,2022-02-08,6,7164788.0,1511055.0,9040,20853,48,,,
3121,Sul,SC,,42,,,,2022-02-09,6,7164788.0,1520112.0,9057,20876,23,,,
3122,Sul,SC,,42,,,,2022-02-10,6,7164788.0,1528594.0,8482,20911,35,,,
3123,Sul,SC,,42,,,,2022-02-11,6,7164788.0,1536862.0,8268,20954,43,,,
3124,Sul,SC,,42,,,,2022-02-12,6,7164788.0,1544587.0,7725,20971,17,,,
3125,Sul,SC,,42,,,,2022-02-13,7,7164788.0,1546672.0,2085,20989,18,,,
3126,Sul,SC,,42,,,,2022-02-14,7,7164788.0,1548005.0,1333,21009,20,,,
3127,Sul,SC,,42,,,,2022-02-15,7,7164788.0,1555742.0,7737,21053,44,,,
3128,Sul,SC,,42,,,,2022-02-16,7,7164788.0,1563413.0,7671,21095,42,,,
3129,Sul,SC,,42,,,,2022-02-17,7,7164788.0,1569584.0,6171,21125,30,,,
3130,Sul,SC,,42,,,,2022-02-18,7,7164788.0,1576894.0,7310,21162,37,,,
3131,Sul,SC,,42,,,,2022-02-19,7,7164788.0,1583509.0,6615,21179,17,,,
3132,Sul,SC,,42,,,,2022-02-20,8,7164788.0,1585067.0,1558,21188,9,,,
3133,Sul,SC,,42,,,,2022-02-21,8,7164788.0,1586717.0,1650,21210,22,,,
3134,Sul,SC,,42,,,,2022-02-22,8,7164788.0,1593501.0,6784,21243,33,,,
3135,Sul,SC,,42,,,,2022-02-23,8,7164788.0,1598982.0,5481,21276,33,,,
3136,Sul,SC,,42,,,,2022-02-24,8,7164788.0,1603766.0,4784,21304,28,,,
3137,Sul,SC,,42,,,,2022-02-25,8,7164788.0,1608840.0,5074,21324,20,,,
3138,Sul,SC,,42,,,,2022-02-26,8,7164788.0,1613315.0,4475,21347,23,,,
3139,Sul,SC,,42,,,,2022-02-27,9,7164788.0,1614093.0,778,21353,6,,,
3140,Sul,SC,,42,,,,2022-02-28,9,7164788.0,1615073.0,980,21368,15,,,
3141,Sul,SC,,42,,,,2022-03-01,9,7164788.0,1617680.0,2607,21383,15,,,
3142,Sul,SC,,42,,,,2022-03-02,9,7164788.0,1619811.0,2131,21399,16,,,
3143,Sul,SC,,42,,,,2022-03-03,9,7164788.0,1624171.0,4360,21422,23,,,
3144,Sul,SC,,42,,,,2022-03-04,9,7164788.0,1627869.0,3698,21439,17,,,
3145,Sul,SC,,42,,,,2022-03-05,9,7164788.0,1631403.0,3534,21451,12,,,
3146,Sul,SC,,42,,,,2022-03-06,10,7164788.0,1631882.0,479,21459,8,,,
3147,Sul,SC,,42,,,,2022-03-07,10,7164788.0,1632523.0,641,21469,10,,,
3148,Sul,SC,,42,,,,2022-03-08,10,7164788.0,1635891.0,3368,21486,17,,,
3149,Sul,SC,,42,,,,2022-03-09,10,7164788.0,1638500.0,2609,21518,32,,,
3150,Sul,SC,,42,,,,2022-03-10,10,7164788.0,1641437.0,2937,21529,11,,,
3151,Sul,SC,,42,,,,2022-03-11,10,7164788.0,1644344.0,2907,21544,15,,,
3152,Sul,SC,,42,,,,2022-03-12,10,7164788.0,1647105.0,2761,21554,10,,,
3153,Sul,SC,,42,,,,2022-03-13,11,7164788.0,1647470.0,365,21557,3,,,
3154,Sul,SC,,42,,,,2022-03-14,11,7164788.0,1648047.0,577,21567,10,,,
3155,Sul,SC,,42,,,,2022-03-15,11,7164788.0,1651040.0,2993,21587,20,,,
3156,Sul,SC,,42,,,,2022-03-16,11,7164788.0,1653492.0,2452,21593,6,,,
3157,Sul,SC,,42,,,,2022-03-17,11,7164788.0,1656068.0,2576,21599,6,,,
3158,Sul,SC,,42,,,,2022-03-18,11,7164788.0,1658501.0,2433,21612,13,,,
3159,Sul,SC,,42,,,,2022-03-19,11,7164788.0,1660250.0,1749,21616,4,,,
3160,Sul,SC,,42,,,,2022-03-20,12,7164788.0,1660608.0,358,21618,2,,,
3161,Sul,SC,,42,,,,2022-03-21,12,7164788.0,1660871.0,263,21623,5,,,
3162,Sul,SC,,42,,,,2022-03-22,12,7164788.0,1663084.0,2213,21632,9,,,
3163,Sul,SC,,42,,,,2022-03-23,12,7164788.0,1665110.0,2026,21638,6,,,
3164,Sul,SC,,42,,,,2022-03-24,12,7164788.0,1666949.0,1839,21642,4,,,
3165,Sul,SC,,42,,,,2022-03-25,12,7164788.0,1669124.0,2175,21645,3,,,
3166,Sul,SC,,42,,,,2022-03-26,12,7164788.0,1670970.0,1846,21648,3,,,
3167,Sul,SC,,42,,,,2022-03-27,13,7164788.0,1671175.0,205,21648,0,,,
3168,Sul,SC,,42,,,,2022-03-28,13,7164788.0,1671341.0,166,21651,3,,,
3169,Sul,SC,,42,,,,2022-03-29,13,7164788.0,1673157.0,1816,21656,5,,,
3170,Sul,SC,,42,,,,2022-03-30,13,7164788.0,1674790.0,1633,21660,4,,,
3171,Sul,SC,,42,,,,2022-03-31,13,7164788.0,1676215.0,1425,21662,2,,,
3172,Sul,SC,,42,,,,2022-04-01,13,7164788.0,1677565.0,1350,21666,4,,,
3173,Sul,SC,,42,,,,2022-04-02,13,7164788.0,1678615.0,1050,21669,3,,,
3174,Sul,SC,,42,,,,2022-04-03,14,7164788.0,1678793.0,178,21670,1,,,
3175,Sul,SC,,42,,,,2022-04-04,14,7164788.0,1678978.0,185,21673,3,,,
3176,Sul,SC,,42,,,,2022-04-05,14,7164788.0,1680292.0,1314,21682,9,,,
3177,Sul,SC,,42,,,,2022-04-06,14,7164788.0,1681652.0,1360,21686,4,,,
3178,Sul,SC,,42,,,,2022-04-07,14,7164788.0,1683023.0,1371,21692,6,,,
3179,Sul,SC,,42,,,,2022-04-08,14,7164788.0,1684754.0,1731,21698,6,,,
3180,Sul,SC,,42,,,,2022-04-09,14,7164788.0,1684844.0,90,21702,4,,,
3181,Sul,SC,,42,,,,2022-04-10,15,7164788.0,1686368.0,1524,21702,0,,,
3182,Sul,SC,,42,,,,2022-04-11,15,7164788.0,1686457.0,89,21704,2,,,
3183,Sul,SC,,42,,,,2022-04-12,15,7164788.0,1687549.0,1092,21709,5,,,
3184,Sul,SC,,42,,,,2022-04-13,15,7164788.0,1689097.0,1548,21714,5,,,
3185,Sul,SC,,42,,,,2022-04-14,15,7164788.0,1690603.0,1506,21718,4,,,
3186,Sul,SC,,42,,,,2022-04-15,15,7164788.0,1691605.0,1002,21721,3,,,
3187,Sul,SC,,42,,,,2022-04-16,15,7164788.0,1691718.0,113,21722,1,,,
3188,Sul,SC,,42,,,,2022-04-17,16,7164788.0,1691822.0,104,21723,1,,,
3189,Sul,SC,,42,,,,2022-04-18,16,7164788.0,1691940.0,118,21725,2,,,
3190,Sul,SC,,42,,,,2022-04-19,16,7164788.0,1693019.0,1079,21728,3,,,
3191,Sul,SC,,42,,,,2022-04-20,16,7164788.0,1694764.0,1745,21734,6,,,
3192,Sul,SC,,42,,,,2022-04-21,16,7164788.0,1696117.0,1353,21738,4,,,
3193,Sul,SC,,42,,,,2022-04-22,16,7164788.0,1696325.0,208,21738,0,,,
3194,Sul,SC,,42,,,,2022-04-23,16,7164788.0,1697243.0,918,21741,3,,,
3195,Sul,SC,,42,,,,2022-04-24,17,7164788.0,1697648.0,405,21743,2,,,
3196,Sul,SC,,42,,,,2022-04-25,17,7164788.0,1697780.0,132,21759,16,,,
3197,Sul,SC,,42,,,,2022-04-26,17,7164788.0,1698850.0,1070,21762,3,,,
3198,Sul,SC,,42,,,,2022-04-27,17,7164788.0,1700148.0,1298,21766,4,,,
3199,Sul,SC,,42,,,,2022-04-28,17,7164788.0,1701303.0,1155,21769,3,,,
3200,Sul,SC,,42,,,,2022-04-29,17,7164788.0,1702145.0,842,21774,5,,,
3201,Sul,SC,,42,,,,2022-04-30,17,7164788.0,1703276.0,1131,21776,2,,,
3202,Sul,SC,,42,,,,2022-05-01,18,7164788.0,1703563.0,287,21776,0,,,
3203,Sul,SC,,42,,,,2022-05-02,18,7164788.0,1703682.0,119,21778,2,,,
3204,Sul,SC,,42,,,,2022-05-03,18,7164788.0,1705059.0,1377,21781,3,,,
3205,Sul,SC,,42,,,,2022-05-04,18,7164788.0,1706195.0,1136,21783,2,,,
3206,Sul,SC,,42,,,,2022-05-05,18,7164788.0,1707242.0,1047,21783,0,,,
3207,Sul,SC,,42,,,,2022-05-06,18,7164788.0,1708452.0,1210,21783,0,,,
3208,Sul,SC,,42,,,,2022-05-07,18,7164788.0,1709712.0,1260,21783,0,,,
3209,Sul,SC,,42,,,,2022-05-08,19,7164788.0,1709948.0,236,21783,0,,,
3210,Sul,SC,,42,,,,2022-05-09,19,7164788.0,1710301.0,353,21786,3,,,
3211,Sul,SC,,42,,,,2022-05-10,19,7164788.0,1711721.0,1420,21792,6,,,
3212,Sul,SC,,42,,,,2022-05-11,19,7164788.0,1713209.0,1488,21794,2,,,
3213,Sul,SC,,42,,,,2022-05-12,19,7164788.0,1714804.0,1595,21799,5,,,
3214,Sul,SC,,42,,,,2022-05-13,19,7164788.0,1716490.0,1686,21802,3,,,
3215,Sul,SC,,42,,,,2022-05-14,19,7164788.0,1718058.0,1568,21806,4,,,
3216,Sul,SC,,42,,,,2022-05-15,20,7164788.0,1718357.0,299,21806,0,,,
3217,Sul,SC,,42,,,,2022-05-16,20,7164788.0,1718631.0,274,21806,0,,,
3218,Sul,SC,,42,,,,2022-05-17,20,7164788.0,1720501.0,1870,21808,2,,,
3219,Sul,SC,,42,,,,2022-05-18,20,7164788.0,1720845.0,344,21809,1,,,
3220,Sul,SC,,42,,,,2022-05-19,20,7164788.0,1721311.0,466,21812,3,,,
3221,Sul,SC,,42,,,,2022-05-20,20,7164788.0,1721739.0,428,21814,2,,,
3222,Sul,RS,,43,,,,2022-01-01,52,11377239.0,1507117.0,0,36444,0,,,
3223,Sul,RS,,43,,,,2022-01-02,1,11377239.0,1507117.0,0,36444,0,,,
3224,Sul,RS,,43,,,,2022-01-03,1,11377239.0,1508446.0,1329,36445,1,,,
3225,Sul,RS,,43,,,,2022-01-04,1,11377239.0,1509873.0,1427,36460,15,,,
3226,Sul,RS,,43,,,,2022-01-05,1,11377239.0,1512186.0,2313,36470,10,,,
3227,Sul,RS,,43,,,,2022-01-06,1,11377239.0,1516451.0,4265,36473,3,,,
3228,Sul,RS,,43,,,,2022-01-07,1,11377239.0,1522119.0,5668,36476,3,,,
3229,Sul,RS,,43,,,,2022-01-08,1,11377239.0,1530029.0,7910,36481,5,,,
3230,Sul,RS,,43,,,,2022-01-09,2,11377239.0,1530029.0,0,36481,0,,,
3231,Sul,RS,,43,,,,2022-01-10,2,11377239.0,1535484.0,5455,36484,3,,,
3232,Sul,RS,,43,,,,2022-01-11,2,11377239.0,1545035.0,9551,36497,13,,,
3233,Sul,RS,,43,,,,2022-01-12,2,11377239.0,1555404.0,10369,36502,5,,,
3234,Sul,RS,,43,,,,2022-01-13,2,11377239.0,1567590.0,12186,36513,11,,,
3235,Sul,RS,,43,,,,2022-01-14,2,11377239.0,1581887.0,14297,36521,8,,,
3236,Sul,RS,,43,,,,2022-01-15,2,11377239.0,1581887.0,0,36521,0,,,
3237,Sul,RS,,43,,,,2022-01-16,3,11377239.0,1581887.0,0,36521,0,,,
3238,Sul,RS,,43,,,,2022-01-17,3,11377239.0,1594960.0,13073,36533,12,,,
3239,Sul,RS,,43,,,,2022-01-18,3,11377239.0,1612300.0,17340,36552,19,,,
3240,Sul,RS,,43,,,,2022-01-19,3,11377239.0,1633330.0,21030,36564,12,,,
3241,Sul,RS,,43,,,,2022-01-20,3,11377239.0,1651551.0,18221,36578,14,,,
3242,Sul,RS,,43,,,,2022-01-21,3,11377239.0,1669817.0,18266,36601,23,,,
3243,Sul,RS,,43,,,,2022-01-22,3,11377239.0,1690598.0,20781,36635,34,,,
3244,Sul,RS,,43,,,,2022-01-23,4,11377239.0,1699261.0,8663,36640,5,,,
3245,Sul,RS,,43,,,,2022-01-24,4,11377239.0,1704958.0,5697,36644,4,,,
3246,Sul,RS,,43,,,,2022-01-25,4,11377239.0,1724485.0,19527,36692,48,,,
3247,Sul,RS,,43,,,,2022-01-26,4,11377239.0,1746431.0,21946,36749,57,,,
3248,Sul,RS,,43,,,,2022-01-27,4,11377239.0,1767745.0,21314,36791,42,,,
3249,Sul,RS,,43,,,,2022-01-28,4,11377239.0,1793519.0,25774,36822,31,,,
3250,Sul,RS,,43,,,,2022-01-29,4,11377239.0,1814198.0,20679,36853,31,,,
3251,Sul,RS,,43,,,,2022-01-30,5,11377239.0,1821565.0,7367,36863,10,,,
3252,Sul,RS,,43,,,,2022-01-31,5,11377239.0,1826295.0,4730,36873,10,,,
3253,Sul,RS,,43,,,,2022-02-01,5,11377239.0,1827422.0,1127,36943,70,,,
3254,Sul,RS,,43,,,,2022-02-02,5,11377239.0,1850106.0,22684,37000,57,,,
3255,Sul,RS,,43,,,,2022-02-03,5,11377239.0,1885128.0,35022,37041,41,,,
3256,Sul,RS,,43,,,,2022-02-04,5,11377239.0,1904975.0,19847,37092,51,,,
3257,Sul,RS,,43,,,,2022-02-05,5,11377239.0,1923545.0,18570,37161,69,,,
3258,Sul,RS,,43,,,,2022-02-06,6,11377239.0,1927675.0,4130,37175,14,,,
3259,Sul,RS,,43,,,,2022-02-07,6,11377239.0,1932262.0,4587,37185,10,,,
3260,Sul,RS,,43,,,,2022-02-08,6,11377239.0,1948574.0,16312,37290,105,,,
3261,Sul,RS,,43,,,,2022-02-09,6,11377239.0,1964978.0,16404,37384,94,,,
3262,Sul,RS,,43,,,,2022-02-10,6,11377239.0,1981233.0,16255,37417,33,,,
3263,Sul,RS,,43,,,,2022-02-11,6,11377239.0,1997297.0,16064,37479,62,,,
3264,Sul,RS,,43,,,,2022-02-12,6,11377239.0,2012687.0,15390,37566,87,,,
3265,Sul,RS,,43,,,,2022-02-13,7,11377239.0,2018001.0,5314,37577,11,,,
3266,Sul,RS,,43,,,,2022-02-14,7,11377239.0,2021100.0,3099,37586,9,,,
3267,Sul,RS,,43,,,,2022-02-15,7,11377239.0,2036367.0,15267,37665,79,,,
3268,Sul,RS,,43,,,,2022-02-16,7,11377239.0,2050705.0,14338,37706,41,,,
3269,Sul,RS,,43,,,,2022-02-17,7,11377239.0,2064886.0,14181,37784,78,,,
3270,Sul,RS,,43,,,,2022-02-18,7,11377239.0,2079492.0,14606,37846,62,,,
3271,Sul,RS,,43,,,,2022-02-19,7,11377239.0,2092296.0,12804,37882,36,,,
3272,Sul,RS,,43,,,,2022-02-20,8,11377239.0,2096478.0,4182,37908,26,,,
3273,Sul,RS,,43,,,,2022-02-21,8,11377239.0,2098858.0,2380,37922,14,,,
3274,Sul,RS,,43,,,,2022-02-22,8,11377239.0,2111826.0,12968,37978,56,,,
3275,Sul,RS,,43,,,,2022-02-23,8,11377239.0,2124000.0,12174,38050,72,,,
3276,Sul,RS,,43,,,,2022-02-24,8,11377239.0,2134332.0,10332,38138,88,,,
3277,Sul,RS,,43,,,,2022-02-25,8,11377239.0,2143415.0,9083,38199,61,,,
3278,Sul,RS,,43,,,,2022-02-26,8,11377239.0,2151960.0,8545,38259,60,,,
3279,Sul,RS,,43,,,,2022-02-27,9,11377239.0,2151960.0,0,38259,0,,,
3280,Sul,RS,,43,,,,2022-02-28,9,11377239.0,2155916.0,3956,38272,13,,,
3281,Sul,RS,,43,,,,2022-03-01,9,11377239.0,2155916.0,0,38272,0,,,
3282,Sul,RS,,43,,,,2022-03-02,9,11377239.0,2162630.0,6714,38312,40,,,
3283,Sul,RS,,43,,,,2022-03-03,9,11377239.0,2170156.0,7526,38384,72,,,
3284,Sul,RS,,43,,,,2022-03-04,9,11377239.0,2177227.0,7071,38441,57,,,
3285,Sul,RS,,43,,,,2022-03-05,9,11377239.0,2183568.0,6341,38488,47,,,
3286,Sul,RS,,43,,,,2022-03-06,10,11377239.0,2184744.0,1176,38495,7,,,
3287,Sul,RS,,43,,,,2022-03-07,10,11377239.0,2185843.0,1099,38498,3,,,
3288,Sul,RS,,43,,,,2022-03-08,10,11377239.0,2192155.0,6312,38552,54,,,
3289,Sul,RS,,43,,,,2022-03-09,10,11377239.0,2197750.0,5595,38606,54,,,
3290,Sul,RS,,43,,,,2022-03-10,10,11377239.0,2202873.0,5123,38647,41,,,
3291,Sul,RS,,43,,,,2022-03-11,10,11377239.0,2208004.0,5131,38685,38,,,
3292,Sul,RS,,43,,,,2022-03-12,10,11377239.0,2215403.0,7399,38708,23,,,
3293,Sul,RS,,43,,,,2022-03-13,11,11377239.0,2216561.0,1158,38714,6,,,
3294,Sul,RS,,43,,,,2022-03-14,11,11377239.0,2217257.0,696,38720,6,,,
3295,Sul,RS,,43,,,,2022-03-15,11,11377239.0,2222120.0,4863,38755,35,,,
3296,Sul,RS,,43,,,,2022-03-16,11,11377239.0,2226454.0,4334,38787,32,,,
3297,Sul,RS,,43,,,,2022-03-17,11,11377239.0,2230912.0,4458,38824,37,,,
3298,Sul,RS,,43,,,,2022-03-18,11,11377239.0,2233682.0,2770,38848,24,,,
3299,Sul,RS,,43,,,,2022-03-19,11,11377239.0,2239592.0,5910,38875,27,,,
3300,Sul,RS,,43,,,,2022-03-20,12,11377239.0,2240729.0,1137,38882,7,,,
3301,Sul,RS,,43,,,,2022-03-21,12,11377239.0,2241571.0,842,38885,3,,,
3302,Sul,RS,,43,,,,2022-03-22,12,11377239.0,2245192.0,3621,38917,32,,,
3303,Sul,RS,,43,,,,2022-03-23,12,11377239.0,2252742.0,7550,38929,12,,,
3304,Sul,RS,,43,,,,2022-03-24,12,11377239.0,2256393.0,3651,38950,21,,,
3305,Sul,RS,,43,,,,2022-03-25,12,11377239.0,2259752.0,3359,38970,20,,,
3306,Sul,RS,,43,,,,2022-03-26,12,11377239.0,2262947.0,3195,38985,15,,,
3307,Sul,RS,,43,,,,2022-03-27,13,11377239.0,2263880.0,933,38985,0,,,
3308,Sul,RS,,43,,,,2022-03-28,13,11377239.0,2264295.0,415,38988,3,,,
3309,Sul,RS,,43,,,,2022-03-29,13,11377239.0,2267464.0,3169,39015,27,,,
3310,Sul,RS,,43,,,,2022-03-30,13,11377239.0,2270935.0,3471,39036,21,,,
3311,Sul,RS,,43,,,,2022-03-31,13,11377239.0,2274550.0,3615,39049,13,,,
3312,Sul,RS,,43,,,,2022-04-01,13,11377239.0,2277738.0,3188,39076,27,,,
3313,Sul,RS,,43,,,,2022-04-02,13,11377239.0,2280641.0,2903,39086,10,,,
3314,Sul,RS,,43,,,,2022-04-03,14,11377239.0,2281203.0,562,39087,1,,,
3315,Sul,RS,,43,,,,2022-04-04,14,11377239.0,2281679.0,476,39089,2,,,
3316,Sul,RS,,43,,,,2022-04-05,14,11377239.0,2284488.0,2809,39117,28,,,
3317,Sul,RS,,43,,,,2022-04-06,14,11377239.0,2287194.0,2706,39124,7,,,
3318,Sul,RS,,43,,,,2022-04-07,14,11377239.0,2289589.0,2395,39138,14,,,
3319,Sul,RS,,43,,,,2022-04-08,14,11377239.0,2292637.0,3048,39147,9,,,
3320,Sul,RS,,43,,,,2022-04-09,14,11377239.0,2296612.0,3975,39155,8,,,
3321,Sul,RS,,43,,,,2022-04-10,15,11377239.0,2297261.0,649,39160,5,,,
3322,Sul,RS,,43,,,,2022-04-11,15,11377239.0,2297644.0,383,39160,0,,,
3323,Sul,RS,,43,,,,2022-04-12,15,11377239.0,2300259.0,2615,39172,12,,,
3324,Sul,RS,,43,,,,2022-04-13,15,11377239.0,2302978.0,2719,39180,8,,,
3325,Sul,RS,,43,,,,2022-04-14,15,11377239.0,2306057.0,3079,39193,13,,,
3326,Sul,RS,,43,,,,2022-04-15,15,11377239.0,2308427.0,2370,39200,7,,,
3327,Sul,RS,,43,,,,2022-04-16,15,11377239.0,2308860.0,433,39205,5,,,
3328,Sul,RS,,43,,,,2022-04-17,16,11377239.0,2309538.0,678,39207,2,,,
3329,Sul,RS,,43,,,,2022-04-18,16,11377239.0,2309924.0,386,39207,0,,,
3330,Sul,RS,,43,,,,2022-04-19,16,11377239.0,2312796.0,2872,39219,12,,,
3331,Sul,RS,,43,,,,2022-04-20,16,11377239.0,2315864.0,3068,39230,11,,,
3332,Sul,RS,,43,,,,2022-04-21,16,11377239.0,2319099.0,3235,39247,17,,,
3333,Sul,RS,,43,,,,2022-04-22,16,11377239.0,2319676.0,577,39250,3,,,
3334,Sul,RS,,43,,,,2022-04-23,16,11377239.0,2321888.0,2212,39254,4,,,
3335,Sul,RS,,43,,,,2022-04-24,17,11377239.0,2322596.0,708,39255,1,,,
3336,Sul,RS,,43,,,,2022-04-25,17,11377239.0,2323259.0,663,39255,0,,,
3337,Sul,RS,,43,,,,2022-04-26,17,11377239.0,2326241.0,2982,39268,13,,,
3338,Sul,RS,,43,,,,2022-04-27,17,11377239.0,2329215.0,2974,39273,5,,,
3339,Sul,RS,,43,,,,2022-04-28,17,11377239.0,2332120.0,2905,39279,6,,,
3340,Sul,RS,,43,,,,2022-04-29,17,11377239.0,2333845.0,1725,39291,12,,,
3341,Sul,RS,,43,,,,2022-04-30,17,11377239.0,2336899.0,3054,39294,3,,,
3342,Sul,RS,,43,,,,2022-05-01,18,11377239.0,2337798.0,899,39294,0,,,
3343,Sul,RS,,43,,,,2022-05-02,18,11377239.0,2338158.0,360,39294,0,,,
3344,Sul,RS,,43,,,,2022-05-03,18,11377239.0,2341100.0,2942,39296,2,,,
3345,Sul,RS,,43,,,,2022-05-04,18,11377239.0,2343806.0,2706,39297,1,,,
3346,Sul,RS,,43,,,,2022-05-05,18,11377239.0,2347290.0,3484,39323,26,,,
3347,Sul,RS,,43,,,,2022-05-06,18,11377239.0,2350351.0,3061,39323,0,,,
3348,Sul,RS,,43,,,,2022-05-07,18,11377239.0,2353498.0,3147,39334,11,,,
3349,Sul,RS,,43,,,,2022-05-08,19,11377239.0,2354346.0,848,39335,1,,,
3350,Sul,RS,,43,,,,2022-05-09,19,11377239.0,2354910.0,564,39338,3,,,
3351,Sul,RS,,43,,,,2022-05-10,19,11377239.0,2358757.0,3847,39340,2,,,
3352,Sul,RS,,43,,,,2022-05-11,19,11377239.0,2363227.0,4470,39361,21,,,
3353,Sul,RS,,43,,,,2022-05-12,19,11377239.0,2367693.0,4466,39369,8,,,
3354,Sul,RS,,43,,,,2022-05-13,19,11377239.0,2372232.0,4539,39375,6,,,
3355,Sul,RS,,43,,,,2022-05-14,19,11377239.0,2376729.0,4497,39383,8,,,
3356,Sul,RS,,43,,,,2022-05-15,20,11377239.0,2378134.0,1405,39385,2,,,
3357,Sul,RS,,43,,,,2022-05-16,20,11377239.0,2378955.0,821,39385,0,,,
3358,Sul,RS,,43,,,,2022-05-17,20,11377239.0,2384333.0,5378,39403,18,,,
3359,Sul,RS,,43,,,,2022-05-18,20,11377239.0,2384952.0,619,39413,10,,,
3360,Sul,RS,,43,,,,2022-05-19,20,11377239.0,2385104.0,152,39419,6,,,
3361,Sul,RS,,43,,,,2022-05-20,20,11377239.0,2385914.0,810,39427,8,,,
3362,Centro-Oeste,MS,,50,,,,2022-01-01,52,2778986.0,380515.0,110,9728,0,,,
3363,Centro-Oeste,MS,,50,,,,2022-01-02,1,2778986.0,380515.0,0,9728,0,,,
3364,Centro-Oeste,MS,,50,,,,2022-01-03,1,2778986.0,380653.0,138,9731,3,,,
3365,Centro-Oeste,MS,,50,,,,2022-01-04,1,2778986.0,380820.0,167,9732,1,,,
3366,Centro-Oeste,MS,,50,,,,2022-01-05,1,2778986.0,380845.0,25,9736,4,,,
3367,Centro-Oeste,MS,,50,,,,2022-01-06,1,2778986.0,381666.0,821,9737,1,,,
3368,Centro-Oeste,MS,,50,,,,2022-01-07,1,2778986.0,382613.0,947,9740,3,,,
3369,Centro-Oeste,MS,,50,,,,2022-01-08,1,2778986.0,383694.0,1081,9742,2,,,
3370,Centro-Oeste,MS,,50,,,,2022-01-09,2,2778986.0,384267.0,573,9742,0,,,
3371,Centro-Oeste,MS,,50,,,,2022-01-10,2,2778986.0,385573.0,1306,9743,1,,,
3372,Centro-Oeste,MS,,50,,,,2022-01-11,2,2778986.0,386183.0,610,9745,2,,,
3373,Centro-Oeste,MS,,50,,,,2022-01-12,2,2778986.0,387398.0,1215,9746,1,,,
3374,Centro-Oeste,MS,,50,,,,2022-01-13,2,2778986.0,389880.0,2482,9750,4,,,
3375,Centro-Oeste,MS,,50,,,,2022-01-14,2,2778986.0,390734.0,854,9753,3,,,
3376,Centro-Oeste,MS,,50,,,,2022-01-15,2,2778986.0,391417.0,683,9754,1,,,
3377,Centro-Oeste,MS,,50,,,,2022-01-16,3,2778986.0,391693.0,276,9756,2,,,
3378,Centro-Oeste,MS,,50,,,,2022-01-17,3,2778986.0,392408.0,715,9759,3,,,
3379,Centro-Oeste,MS,,50,,,,2022-01-18,3,2778986.0,393607.0,1199,9764,5,,,
3380,Centro-Oeste,MS,,50,,,,2022-01-19,3,2778986.0,395316.0,1709,9768,4,,,
3381,Centro-Oeste,MS,,50,,,,2022-01-20,3,2778986.0,396785.0,1469,9773,5,,,
3382,Centro-Oeste,MS,,50,,,,2022-01-21,3,2778986.0,397919.0,1134,9778,5,,,
3383,Centro-Oeste,MS,,50,,,,2022-01-22,3,2778986.0,399835.0,1916,9780,2,,,
3384,Centro-Oeste,MS,,50,,,,2022-01-23,4,2778986.0,402297.0,2462,9783,3,,,
3385,Centro-Oeste,MS,,50,,,,2022-01-24,4,2778986.0,402729.0,432,9794,11,,,
3386,Centro-Oeste,MS,,50,,,,2022-01-25,4,2778986.0,405767.0,3038,9808,14,,,
3387,Centro-Oeste,MS,,50,,,,2022-01-26,4,2778986.0,409185.0,3418,9815,7,,,
